Año,Mes,Código Presupuestal,"Fuente de 
Financiación",Recurso,Situado,Denominación del Rubro,Apropiación Inicial (0),Adiciones (a),Reducciones (b),Aplazamientos (c),Créditos (d),Contracréditos (e),Total Modificaciones Presupuestales (f) ,Apropiación Vigente (1),Certificados Acumulados (2),Compromisos Acumulados (3),Obligaciones Acumuladas (4),Pagos Acumulados (5)
2024,JUNIO,C-2401-0600-82,NACIÓN,10,CSF,"MEJORAMIENTO CONSTRUCCIÓN, REHABILITACIÓN, OPERACIÓN Y MANTENIMIENTO DE LA VÍA SABANA DE TORRES-CURUMANI EN LOS DEPARTAMENTOS SANTANDER, CESAR",166529436860,166529436860,166529436860,0,0,0,0,166529436860,166529436860,166529436860,25380894495,25380894495
2024,JUNIO,C-2401-0600-82-51102D,NACIÓN,10,CSF,"5. CONVERGENCIA REGIONAL / D. 
INTEGRACIÓN DE TERRITORIOS BAJO EL 
PRINCIPIO DE LA CONECTIVIDAD FÍSICA Y 
LA MULTIMODALIDAD",166529436860,166529436860,166529436860,0,0,0,0,166529436860,166529436860,166529436860,25380894495,25380894495
2024,JUNIO,C-2401-0600-82-51102D-2401074,NACIÓN,10,CSF,VÍA PRIMARIA INTERVENIDA Y EN OPERACIÓN,166529436860,166529436860,166529436860,0,0,0,0,166529436860,166529436860,166529436860,25380894495,25380894495
2024,JUNIO,C-2401-0600-82-51102D-2401074-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,166529436860,166529436860,166529436860,0,0,0,0,166529436860,166529436860,166529436860,25380894495,25380894495
2024,JUNIO,C-2401-0600-84,NACIÓN,10,CSF,"REHABILITACIÓN , MEJORAMIENTO, CONSTRUCCIÓN, MANTENIMIENTO Y OPERACIÓN DE LA RED VIAL PRIMARIA CONCESIONADA A NIVEL NACIONAL",1188179608443,25260000000,1187179608443,1161919608443,0,0,-2323839216886,26260000000,16260000000,0,0,0
2024,JUNIO,C-2401-0600-84-51102D,NACIÓN,10,CSF,5. CONVERGENCIA REGIONAL /D. INTEGRACIÓN DE TERRITORIOS BAJO EL PRINCIPIO DE LA CONECTIVIDAD FÍSICA Y LA MULTIMODALIDAD,1188179608443,25260000000,1187179608443,1161919608443,0,0,-2323839216886,26260000000,16260000000,0,0,0
2024,JUNIO,C-2401-0600-84-51102D-2401074,NACIÓN,10,CSF,VÍA PRIMARIA INTERVENIDA Y EN OPERACIÓN,1188179608443,25260000000,1187179608443,0,0,0,-1161919608443,26260000000,16260000000,0,0,0
2024,JUNIO,C-2401-0600-84-51102D-2401074-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,1188179608443,25260000000,1187179608443,,0,0,-1161919608443,26260000000,16260000000,0,0,0
2024,JUNIO,C-2403,NACIÓN,10,CSF,INFRAESTRUCTURA Y SERVICIOS DE TRANSPORTE AÉREO,4034524599,725002265,725002265,0,0,0,0,4034524599,3348709834,3204427994.63,679848848.63,674125198.63
2024,JUNIO,C-2403-0600-4,NACIÓN,10,CSF,CONTROL Y SEGUIMIENTO A LA OPERACIÓN DE LOS AEROPUERTOS CONCESIONADOS  NACIONAL,2634524599,725002265,725002265,0,0,0,0,2634524599,1948709834,1804485442.86,679806296.86,674082646.86
2024,JUNIO,C-2403-0600-4-52104E,NACIÓN,10,CSF,5. CONVERGENCIA REGIONAL / E. INFRAESTRUCTURA Y SERVICIOS LOGÍSTICOS,2634524599,725002265,725002265,0,0,0,0,2634524599,1948709834,1804485442.86,679806296.86,674082646.86
2024,JUNIO,C-2403-0600-4-52104E-2403039,NACIÓN,10,CSF,DOCUMENTOS DE LINEAMIENTOS TÉCNICOS,2634524599,725002265,725002265,0,0,0,0,2634524599,1948709834,1804485442.86,679806296.86,674082646.86
2024,JUNIO,C-2403-0600-4-52104E-2403039-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,2634524599,725002265,725002265,0,0,0,0,2634524599,1948709834,1804485442.86,679806296.86,674082646.86
2024,JUNIO,C-2403-0600-5,NACIÓN,10,CSF,APOYO ESTATAL A LOS AEROPUERTOS A NIVEL NACIONAL  NACIONAL,1400000000,0,0,0,0,0,0,1400000000,1400000000,1399942551.77,42551.77,42551.77
2024,JUNIO,C-2403-0600-5-52104E,NACIÓN,10,CSF,5. CONVERGENCIA REGIONAL / E. INFRAESTRUCTURA Y SERVICIOS LOGÍSTICOS,1400000000,0,0,0,0,0,0,1400000000,1400000000,1399942551.77,42551.77,42551.77
2024,JUNIO,C-2403-0600-5-52104E-2403039,NACIÓN,10,CSF,DOCUMENTOS DE LINEAMIENTOS TÉCNICOS,1400000000,0,0,0,0,0,0,1400000000,1400000000,1399942551.77,42551.77,42551.77
2024,JUNIO,C-2403-0600-5-52104E-2403039-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,1400000000,0,0,0,0,0,0,1400000000,1400000000,1399942551.77,42551.77,42551.77
2024,JUNIO,C-2404,NACIÓN,10,CSF,INFRAESTRUCTURA DE TRANSPORTE FÉRREO,6000000000,4588500103,4588500103,0,0,0,0,6000000000,1411499897,1351019996.44,463289833.44,452617203.44
2024,JUNIO,C-2404,PROPIOS,20,CSF,INFRAESTRUCTURA DE TRANSPORTE FÉRREO,128057209397,0,0,0,0,0,0,128057209397,128057209397,128057209397,73688458144.34,73688458144.34
2024,JUNIO,C-2404-0600,NACIÓN,10,CSF,INTERSUBSECTORIAL TRANSPORTE,6000000000,4588500103,4588500103,0,0,0,0,6000000000,1411499897,1351019996.44,463289833.44,452617203.44
2024,JUNIO,C-2404-0600,PROPIOS,20,CSF,INTERSUBSECTORIAL TRANSPORTE,128057209397,0,0,0,0,0,0,128057209397,128057209397,128057209397,73688458144.34,73688458144.34
2024,JUNIO,C-2404-0600-2,NACIÓN,10,CSF,REHABILITACIÓN CONSTRUCCIÓN Y MANTENIMIENTO DE LA RED FÉRREA A NIVEL NACIONAL  NACIONAL,4000000000,3999935000,3999935000,0,0,0,0,4000000000,65000,28739.63,28739.63,28739.63
2024,JUNIO,C-2404-0600-2,PROPIOS,20,CSF,REHABILITACIÓN CONSTRUCCIÓN Y MANTENIMIENTO DE LA RED FÉRREA A NIVEL NACIONAL  NACIONAL,128057209397,0,0,0,0,0,0,128057209397,128057209397,128057209397,73688458144.34,73688458144.34
2024,JUNIO,C-2404-0600-2-40201C,NACIÓN,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / C. INFRAESTRUCTURA DE PROYECTOS PÚBLICOS Y DE ASOCIACIONES PÚBLICO PRIVADAS ADAPTADAS AL CAMBIO CLIMÁTICO Y CON MENOS EMISIONES",4000000000,3999935000,3999935000,0,0,0,0,4000000000,65000,28739.63,28739.63,28739.63
2024,JUNIO,C-2404-0600-2-40201C,PROPIOS,20,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / C. INFRAESTRUCTURA DE PROYECTOS PÚBLICOS Y DE ASOCIACIONES PÚBLICO PRIVADAS ADAPTADAS AL CAMBIO CLIMÁTICO Y CON MENOS EMISIONES",128057209397,0,0,0,0,0,0,128057209397,128057209397,128057209397,73688458144.34,73688458144.34
2024,JUNIO,C-2404-0600-2-40201C-2404020,NACIÓN,10,CSF,VÍA FÉRREA MANTENIDA,4000000000,3999935000,3999935000,0,0,0,0,4000000000,65000,28739.63,28739.63,28739.63
2024,JUNIO,C-2404-0600-2-40201C-2404020-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,4000000000,3999935000,3999935000,0,0,0,0,4000000000,65000,28739.63,28739.63,28739.63
2024,JUNIO,C-2404-0600-2-40201C-2404020,PROPIOS,20,CSF,VÍA FÉRREA MANTENIDA,123824871497,0,0,0,0,0,0,123824871497,123824871497,123824871497,73684750215.34,73684750215.34
2024,JUNIO,C-2404-0600-2-40201C-2404020-02,PROPIOS,20,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,123824871497,0,0,0,0,0,0,123824871497,123824871497,123824871497,73684750215.34,73684750215.34
2024,JUNIO,C-2404-0600-2-40201C-2404047,PROPIOS,20,CSF,VÍA FÉRREA CONCESIONADA,4232337900,0,0,0,0,0,0,4232337900,4232337900,4232337900,3707929,3707929
2024,JUNIO,C-2404-0600-2-40201C-2404047-02,PROPIOS,20,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,4232337900,0,0,0,0,0,0,4232337900,4232337900,4232337900,3707929,3707929
2024,JUNIO,C-2404-0600-4,NACIÓN,10,CSF,CONTROL Y SEGUIMIENTO A LA OPERACIÓN DE LAS VÍAS FÉRREAS  NACIONAL,2000000000,588565103,588565103,0,0,0,0,2000000000,1411434897,1350991256.81,463261093.81,452588463.81
2024,JUNIO,C-2404-0600-4-40201C,NACIÓN,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / C. INFRAESTRUCTURA DE PROYECTOS PÚBLICOS Y DE ASOCIACIONES PÚBLICO PRIVADAS ADAPTADAS AL CAMBIO CLIMÁTICO Y CON MENOS EMISIONES",2000000000,588565103,588565103,0,0,0,0,2000000000,1411434897,1350991256.81,463261093.81,452588463.81
2024,JUNIO,C-2404-0600-4-40201C-2404042,NACIÓN,10,CSF,DOCUMENTOS DE LINEAMIENTOS TÉCNICOS,2000000000,588565103,588565103,0,0,0,0,2000000000,1411434897,1350991256.81,463261093.81,452588463.81
2024,JUNIO,C-2404-0600-4-40201C-2404042-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,2000000000,588565103,588565103,0,0,0,0,2000000000,1411434897,1350991256.81,463261093.81,452588463.81
2024,JUNIO,C-2405,NACIÓN,10,CSF,INFRAESTRUCTURA DE TRANSPORTE MARÍTIMO,4104000000,1580338559,1580338559,0,0,0,0,4104000000,2600348941,2331579891.24,815210131.24,808273101.24
2024,JUNIO,C-2405-0600,NACIÓN,10,CSF,INTERSUBSECTORIAL TRANSPORTE,4104000000,1580338559,1580338559,0,0,0,0,4104000000,2600348941,2331579891.24,815210131.24,808273101.24
2024,JUNIO,C-2405-0600-2,NACIÓN,10,CSF,APOYO ESTATAL A LOS PUERTOS A NIVEL NACIONAL   NACIONAL,800000000,764736400,764736400,0,0,0,0,800000000,35263600,35165990.21,2390.21,2390.21
2024,JUNIO,C-2405-0600-2-52104E,NACIÓN,10,CSF,5. CONVERGENCIA REGIONAL / E. INFRAESTRUCTURA Y SERVICIOS LOGÍSTICOS,800000000,764736400,764736400,0,0,0,0,800000000,35263600,35165990.21,2390.21,2390.21
2024,JUNIO,C-2405-0600-2-52104E-2405021,NACIÓN,10,CSF,PUERTOS CONCESIONADOS,800000000,764736400,764736400,0,0,0,0,800000000,35263600,35165990.21,2390.21,2390.21
2024,JUNIO,C-2405-0600-2-52104E-2405021-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,800000000,764736400,764736400,0,0,0,0,800000000,35263600,35165990.21,2390.21,2390.21
2024,JUNIO,C-2405-0600-4,NACIÓN,10,CSF,CONTROL Y SEGUIMIENTO A LA OPERACIÓN DE LOS PUERTOS CONCESIONADOS   NACIONAL,3304000000,815602159,815602159,0,0,0,0,3304000000,2565085341,2296413901.03,815207741.03,808270711.03
2024,JUNIO,C-2405-0600-4-52104E,NACIÓN,10,CSF,5. CONVERGENCIA REGIONAL / E. INFRAESTRUCTURA Y SERVICIOS LOGÍSTICOS,3304000000,815602159,815602159,0,0,0,0,3304000000,2565085341,2296413901.03,815207741.03,808270711.03
2024,JUNIO,C-2405-0600-4-52104E-2405013,NACIÓN,10,CSF,DOCUMENTOS DE LINEAMIENTOS TÉCNICOS,3304000000,815602159,815602159,0,0,0,0,3304000000,2565085341,2296413901.03,815207741.03,808270711.03
2024,JUNIO,C-2405-0600-4-52104E-2405013-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,3304000000,815602159,815602159,0,0,0,0,3304000000,2565085341,2296413901.03,815207741.03,808270711.03
2024,JUNIO,C-2406,NACIÓN,10,CSF,INFRAESTRUCTURA DE TRANSPORTE FLUVIAL,94960668540,487616046,487616046,0,0,0,0,94960668540,94472864994,94424521115.96,6452446595.96,6451497025.96
2024,JUNIO,C-2406-0600,NACIÓN,10,CSF,INTERSUBSECTORIAL TRANSPORTE,94960668540,487616046,487616046,0,0,0,0,94960668540,94472864994,94424521115.96,6452446595.96,6451497025.96
2024,JUNIO,C-2406-0600-1,NACIÓN,10,CSF,CONTROL Y SEGUIMIENTO A LAS VIAS FLUVIALES  NACIONAL,1200000000,487616046,487616046,0,0,0,0,1200000000,712196454,663852575.96,222591748.96,221642178.96
2024,JUNIO,C-2406-0600-1-51102A,NACIÓN,10,CSF,"5. CONVERGENCIA REGIONAL / A. INTERVENCIÓN DE VÍAS REGIONALES (SECUNDARIAS Y TERCIARIAS), TERMINALES FLUVIALES Y AERÓDROMOS",1200000000,487616046,487616046,0,0,0,0,1200000000,712196454,663852575.96,222591748.96,221642178.96
2024,JUNIO,C-2406-0600-1-51102A-2406038,NACIÓN,10,CSF,DOCUMENTOS DE LINEAMIENTOS TECNICOS,1200000000,487616046,487616046,0,0,0,0,1200000000,712196454,663852575.96,222591748.96,221642178.96
2024,JUNIO,C-2406-0600-1-51102A-2406038-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,1200000000,487616046,487616046,0,0,0,0,1200000000,712196454,663852575.96,222591748.96,221642178.96
2024,JUNIO,C-2406-0600-3,NACIÓN,10,CSF,RESTAURACION DE LOS ECOSISTEMAS DEGRADADOS DEL CANAL DEL DIQUE NACIONAL,93760668540,0,0,0,0,0,0,93760668540,93760668540,93760668540,6229854847,6229854847
2024,JUNIO,C-2406-0600-3-51102A,NACIÓN,10,CSF,"5. CONVERGENCIA REGIONAL / A. INTERVENCIÓN DE VÍAS REGIONALES (SECUNDARIAS Y TERCIARIAS), TERMINALES FLUVIALES Y AERÓDROMOS",93760668540,0,0,0,0,0,0,93760668540,93760668540,93760668540,6229854847,6229854847
2024,JUNIO,C-2406-0600-3-51102A-2406023,NACIÓN,10,CSF,OBRAS DE ADECUACIÓN PARA MEJORAMIENTO DE CANAL FLUVIAL,93760668540,0,0,0,0,0,0,93760668540,93760668540,93760668540,6229854847,6229854847
2024,JUNIO,C-2406-0600-3-51102A-2406023-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,93760668540,0,0,0,0,0,0,93760668540,93760668540,93760668540,6229854847,6229854847
2024,JUNIO,C-2499,NACIÓN,10,CSF,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR TRANSPORTE,57810100814,25574613763,27781781171,2207167408,0,0,-4414334816,55602933406,30372053360.2,27122601731.53,9918676523.73,9850981606.73
2024,JUNIO,C-2499,PROPIOS,20,CSF,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR TRANSPORTE,25631941511,0,0,0,0,0,0,25631941511,23837428373,23437428373,1039989368,1039989368
2024,JUNIO,C-2499-0600,NACIÓN,10,CSF,INTERSUBSECTORIAL TRANSPORTE,57810100814,25574613763,27781781171,2207167408,0,0,-4414334816,55602933406,30372053360.2,27122601731.53,9918676523.73,9850981606.73
2024,JUNIO,C-2499-0600,PROPIOS,20,CSF,INTERSUBSECTORIAL TRANSPORTE,25631941511,0,0,0,0,0,0,25631941511,23837428373,23437428373,1039989368,1039989368
2024,JUNIO,C-2499-0600-7,NACIÓN,10,CSF,IMPLEMENTACIÓN DEL SISTEMA INTEGRADO DE GESTIÓN Y CONTROL DE LA AGENCIA NACIONAL DE INFRAESTRUCTURA  NACIONAL,1000000000,662597224,662597224,0,0,0,0,1000000000,960000000,274389184.49,74139184.49,74139184.49
2024,JUNIO,C-2499-0600-7-51102D,NACIÓN,10,CSF,"5. CONVERGENCIA REGIONAL / D. 
INTEGRACIÓN DE TERRITORIOS BAJO EL 
PRINCIPIO DE LA CONECTIVIDAD FÍSICA Y 
LA MULTIMODALIDAD",1000000000,662597224,662597224,0,0,0,0,1000000000,960000000,274389184.49,74139184.49,74139184.49
2024,JUNIO,C-2499-0600-7-51102D-2499060,NACIÓN,10,CSF,SERVICIO DE IMPLEMENTACIÓN SISTEMAS DE GESTIÓN,1000000000,662597224,662597224,0,0,0,0,1000000000,960000000,274389184.49,74139184.49,74139184.49
2024,JUNIO,C-2499-0600-7-51102D-2499060-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,1000000000,662597224,662597224,0,0,0,0,1000000000,960000000,274389184.49,74139184.49,74139184.49
2024,JUNIO,C-2499-0600-8,NACIÓN,10,CSF,APOYO PARA LA GESTIÓN DE LA AGENCIA NACIONAL DE INFRAESTRUCTURA A TRAVÉS DE ASESORÍAS Y CONSULTORÍAS  NACIONAL,50310100814,23354447218,25296880531,1942433313,0,0,-3884866626,48367667501,24750620179,23112328679.98,8036473140.98,7997062279.98
2024,JUNIO,C-2499-0600-8,PROPIOS,20,CSF,APOYO PARA LA GESTIÓN DE LA AGENCIA NACIONAL DE INFRAESTRUCTURA A TRAVÉS DE ASESORÍAS Y CONSULTORÍAS  NACIONAL,25631941511,0,0,0,0,0,0,25631941511,23837428373,23437428373,1039989368,1039989368
2024,JUNIO,C-2499-0600-8-51102D,NACIÓN,10,CSF,"5. CONVERGENCIA REGIONAL / D. 
INTEGRACIÓN DE TERRITORIOS BAJO EL 
PRINCIPIO DE LA CONECTIVIDAD FÍSICA Y 
LA MULTIMODALIDAD",50310100814,23354447218,25296880531,1942433313,0,0,-3884866626,48367667501,24750620179,23112328679.98,8036473140.98,7997062279.98
2024,JUNIO,C-2499-0600-8-51102D,PROPIOS,20,CSF,"5. CONVERGENCIA REGIONAL / D. 
INTEGRACIÓN DE TERRITORIOS BAJO EL 
PRINCIPIO DE LA CONECTIVIDAD FÍSICA Y 
LA MULTIMODALIDAD",25631941511,0,0,0,0,0,0,25631941511,23837428373,23437428373,1039989368,1039989368
2024,JUNIO,C-2499-0600-8-51102D-2499053,NACIÓN,10,CSF,DOCUMENTOS DE LINEAMIENTOS TÉCNICOS,32310100814,10330904643,7658080531,0,0,0,2672824112,34982924926,24389420179,22752001482.63,7676145943.63,7636735082.63
2024,JUNIO,C-2499-0600-8-51102D-2499053-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,32310100814,10330904643,7658080531,0,0,0,2672824112,34982924926,24389420179,22752001482.63,7676145943.63,7636735082.63
2024,JUNIO,C-2499-0600-8-51102D-2499053,PROPIOS,20,CSF,DOCUMENTOS DE LINEAMIENTOS TÉCNICOS,2193941511,0,0,0,0,0,0,2193941511,400000000,0,0,0
2024,JUNIO,C-2499-0600-8-51102D-2499053-02,PROPIOS,20,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,2193941511,0,0,0,0,0,0,2193941511,400000000,0,0,0
2024,JUNIO,C-2499-0600-8-51102D-2499066,NACIÓN,10,CSF,ESTUDIOS DE PREINVERSIÓN,18000000000,13023542575,17638800000,0,0,0,-4615257425,13384742575,361200000,360327197.35,360327197.35,360327197.35
2024,JUNIO,C-2499-0600-8-51102D-2499066-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,18000000000,13023542575,17638800000,0,0,0,-4615257425,13384742575,361200000,360327197.35,360327197.35,360327197.35
2024,JUNIO,C-2499-0600-8-51102D-2499066,PROPIOS,20,CSF,ESTUDIOS DE PREINVERSIÓN,23438000000,0,0,0,0,0,0,23438000000,23437428373,23437428373,1039989368,1039989368
2024,JUNIO,C-2499-0600-8-51102D-2499066-02,PROPIOS,20,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,23438000000,0,0,0,0,0,0,23438000000,23437428373,23437428373,1039989368,1039989368
2024,JUNIO,C-2499-0600-9,NACIÓN,10,CSF,"SISTEMATIZACIÓN PARA EL SERVICIO DE INFORMACIÓN DE LA GESTIÓN ADMINISTRATIVA,  NACIONAL",5000000000,1557569321,1557569321,0,0,0,0,5000000000,3427716609.2,3048932120.33,1643903452.53,1615619396.53
2024,JUNIO,C-2499-0600-9-51102D,NACIÓN,10,CSF,"5. CONVERGENCIA REGIONAL / D. 
INTEGRACIÓN DE TERRITORIOS BAJO EL 
PRINCIPIO DE LA CONECTIVIDAD FÍSICA Y 
LA MULTIMODALIDAD",5000000000,1557569321,1557569321,0,0,0,0,5000000000,3427716609.2,3048932120.33,1643903452.53,1615619396.53
2024,JUNIO,C-2499-0600-9-51102D-2499063,NACIÓN,10,CSF,SERVICIOS DE INFORMACIÓN IMPLEMENTADOS,5000000000,1557569321,1557569321,0,0,0,0,5000000000,3427716609.2,3048932120.33,1643903452.53,1615619396.53
2024,JUNIO,C-2499-0600-9-51102D-2499063-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,5000000000,1557569321,1557569321,0,0,0,0,5000000000,3427716609.2,3048932120.33,1643903452.53,1615619396.53
2024,JUNIO,C-2499-0600-10,NACIÓN,10,CSF,IMPLEMENTACION DEL SISTEMA DE GESTION DOCUMENTAL DE LA AGENCIA NACIONAL DE INFRAESTRUCTURA NACIONAL,1500000000,0,264734095,264734095,0,0,-529468190,1235265905,1233716572,686951746.73,164160745.73,164160745.73
2024,JUNIO,C-2499-0600-10-51102D,NACIÓN,10,CSF,"5. CONVERGENCIA REGIONAL / D. 
INTEGRACIÓN DE TERRITORIOS BAJO EL 
PRINCIPIO DE LA CONECTIVIDAD FÍSICA Y 
LA MULTIMODALIDAD",1500000000,0,264734095,264734095,0,0,-529468190,1235265905,1233716572,686951746.73,164160745.73,164160745.73
2024,JUNIO,C-2499-0600-10-51102D-2499052,NACIÓN,10,CSF,SERVICIO DE GESTIÓN DOCUMENTAL,1500000000,0,264734095,264734095,0,0,-529468190,1235265905,1233716572,686951746.73,164160745.73,164160745.73
2024,JUNIO,C-2499-0600-10-51102D-2499052-02,NACIÓN,10,CSF,ADQUISICIÓN DE BIENES Y SERVICIOS,1500000000,0,264734095,264734095,0,0,-529468190,1235265905,1233716572,686951746.73,164160745.73,164160745.73
2024,JULIO,A,NACIÓN,10,CSF,FUNCIONAMIENTO,10647256000,0,0,0,0,0,0,10647256000,3495226813.1,3495215975.86,2357215912.86,2357215912.86
2024,JULIO,A,PROPIOS,20,CSF,FUNCIONAMIENTO,119191849092,0,0,0,1212840734.39,1212840734.39,0,119191849092,90481469864.86,55127633620.02,45963499783.58,44354740109.58
2024,JULIO,A-01,PROPIOS,20,CSF,GASTOS DE PERSONAL,75086750000,0,0,0,0,0,0,75086750000,67951810000,35552271432.12,35551463744.12,34088774935.12
2024,JULIO,A-01-01,PROPIOS,20,CSF,PLANTA DE PERSONAL PERMANENTE,75086750000,0,0,0,0,0,0,75086750000,67951810000,35552271432.12,35551463744.12,34088774935.12
2024,JULIO,A-01-01-01,PROPIOS,20,CSF,SALARIO,46310619000,0,0,0,0,0,0,46310619000,46310619000,23671408188.41,23671408188.41,23671408188.41
2024,JULIO,A-01-01-01-001,PROPIOS,20,CSF,FACTORES SALARIALES COMUNES,46310619000,0,0,0,0,0,0,46310619000,46310619000,23671408188.41,23671408188.41,23671408188.41
2024,JULIO,A-01-01-01-001-001,PROPIOS,20,CSF,SUELDO BÁSICO,32746596770,0,0,0,0,0,0,32746596770,32746596770,18977546797.32,18977546797.32,18977546797.32
2024,JULIO,A-01-01-01-001-003,PROPIOS,20,CSF,PRIMA TÉCNICA SALARIAL,3873121232,0,0,0,0,0,0,3873121232,3873121232,1634077499,1634077499,1634077499
2024,JULIO,A-01-01-01-001-004,PROPIOS,20,CSF,SUBSIDIO DE ALIMENTACIÓN,9087308,0,0,0,0,0,0,9087308,9087308,2880076,2880076,2880076
2024,JULIO,A-01-01-01-001-005,PROPIOS,20,CSF,AUXILIO DE TRANSPORTE,7806018,0,0,0,0,0,0,7806018,7806018,3272400,3272400,3272400
2024,JULIO,A-01-01-01-001-006,PROPIOS,20,CSF,PRIMA DE SERVICIO,2285097236,0,0,0,0,0,0,2285097236,2285097236,1563201648.09,1563201648.09,1563201648.09
2024,JULIO,A-01-01-01-001-007,PROPIOS,20,CSF,BONIFICACIÓN POR SERVICIOS PRESTADOS,1112719247,0,0,0,0,0,0,1112719247,1112719247,389952362,389952362,389952362
2024,JULIO,A-01-01-01-001-008,PROPIOS,20,CSF,HORAS EXTRAS DOMINICALES FESTIVOS Y RECARGOS,195465972,0,0,0,0,0,0,195465972,195465972,58770937.61,58770937.61,58770937.61
2024,JULIO,A-01-01-01-001-009,PROPIOS,20,CSF,PRIMA DE NAVIDAD,3542096589,0,0,0,0,0,0,3542096589,3542096589,75838553.39,75838553.39,75838553.39
2024,JULIO,A-01-01-01-001-010,PROPIOS,20,CSF,PRIMA DE VACACIONES,2538628628,0,0,0,0,0,0,2538628628,2538628628,965867915,965867915,965867915
2024,JULIO,A-01-01-02,PROPIOS,20,CSF,CONTRIBUCIONES INHERENTES A LA NÓMINA,16155620000,0,0,0,0,0,0,16155620000,16155620000,8952466472.71,8952466472.71,7489777663.71
2024,JULIO,A-01-01-02-001,PROPIOS,20,CSF,APORTES A LA SEGURIDAD SOCIAL EN PENSIONES,4723382773,0,0,0,0,0,0,4723382773,4723382773,2662743734.46,2662743734.46,2295324234.46
2024,JULIO,A-01-01-02-002,PROPIOS,20,CSF,APORTES A LA SEGURIDAD SOCIAL EN SALUD,3345735170,0,0,0,0,0,0,3345735170,3345735170,1886099940.45,1886099940.45,1625841940.45
2024,JULIO,A-01-01-02-003,PROPIOS,20,CSF,AUXILIO DE CESANTÍAS,4185155210,0,0,0,0,0,0,4185155210,4185155210,2106817430.05,2106817430.05,1704610321.05
2024,JULIO,A-01-01-02-004,PROPIOS,20,CSF,APORTES A CAJAS DE COMPENSACIÓN FAMILIAR,1642600502,0,0,0,0,0,0,1642600502,1642600502,968052591.47,968052591.47,782853791.47
2024,JULIO,A-01-01-02-005,PROPIOS,20,CSF,APORTES GENERALES AL SISTEMA DE RIESGOS LABORALES,205484375,0,0,0,0,0,0,205484375,205484375,118648157.53,118648157.53,102547657.53
2024,JULIO,A-01-01-02-006,PROPIOS,20,CSF,APORTES AL ICBF,1231955838,0,0,0,0,0,0,1231955838,1231955838,726058570.54,726058570.54,587157470.54
2024,JULIO,A-01-01-02-007,PROPIOS,20,CSF,APORTES AL SENA,821306132,0,0,0,0,0,0,821306132,821306132,484046048.21,484046048.21,391442248.21
2024,JULIO,A-01-01-03,PROPIOS,20,CSF,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,5485571000,0,0,0,0,0,0,5485571000,5485571000,2928396771,2927589083,2927589083
2024,JULIO,A-01-01-03-001,PROPIOS,20,CSF,PRESTACIONES SOCIALES SEGÚN DEFINICIÓN LEGAL,2405455726,0,0,0,0,0,0,2405455726,2405455726,1498185943,1498185943,1498185943
2024,JULIO,A-01-01-03-001-001,PROPIOS,20,CSF,VACACIONES,1189548954,0,0,0,0,0,0,1189548954,1189548954,987408452,987408452,987408452
2024,JULIO,A-01-01-03-001-002,PROPIOS,20,CSF,INDEMNIZACIÓN POR VACACIONES,981930367,0,0,0,0,0,0,981930367,981930367,399934394,399934394,399934394
2024,JULIO,A-01-01-03-001-003,PROPIOS,20,CSF,BONIFICACIÓN ESPECIAL DE RECREACIÓN,233976405,0,0,0,0,0,0,233976405,233976405,110843097,110843097,110843097
2024,JULIO,A-01-01-03-002,PROPIOS,20,CSF,PRIMA TÉCNICA NO SALARIAL,2942173082,0,0,0,0,0,0,2942173082,2942173082,1363677863,1362870175,1362870175
